step,volume,free_surface_area,singularity_count
4262,6.8050436676e-02,6.5999960899e-01,9.0000000000e+00
4263,6.8100437522e-02,6.5999960899e-01,1.1000000000e+01
4264,6.7975431681e-02,6.5999960899e-01,1.5000000000e+01
4265,6.8025432527e-02,6.4999961853e-01,1.0000000000e+01
4266,6.7975431681e-02,6.5999960899e-01,1.5000000000e+01
4267,6.7925430834e-02,6.4999961853e-01,9.0000000000e+00
4268,6.7925430834e-02,6.3999962807e-01,8.0000000000e+00
4269,6.7875437438e-02,6.2999963760e-01,8.0000000000e+00
4270,6.7825429142e-02,6.1999964714e-01,5.0000000000e+00
4271,6.7825429142e-02,6.1999964714e-01,1.5000000000e+01
4272,6.7875429988e-02,5.9999966621e-01,8.0000000000e+00
4273,6.7900434136e-02,6.0999965668e-01,1.3000000000e+01
4274,6.7875429988e-02,6.0999965668e-01,8.0000000000e+00
4275,6.7875429988e-02,6.0999965668e-01,6.0000000000e+00
4276,6.7900426686e-02,6.1999964714e-01,1.0000000000e+01
4277,6.7875429988e-02,6.1999964714e-01,1.5000000000e+01
4278,6.7975431681e-02,6.2999963760e-01,1.0000000000e+01
4279,6.7950434983e-02,6.3999962807e-01,1.1000000000e+01
4280,6.7975431681e-02,6.4999961853e-01,1.0000000000e+01
4281,6.7950434983e-02,6.5999954939e-01,1.5000000000e+01
4282,6.7900434136e-02,6.4999955893e-01,7.0000000000e+00
4283,6.7825429142e-02,6.5999954939e-01,7.0000000000e+00
4284,6.7775435746e-02,6.5999954939e-01,6.0000000000e+00
4285,6.7825429142e-02,6.6499954462e-01,1.3000000000e+01
4286,6.7875429988e-02,6.5499961376e-01,6.0000000000e+00
4287,6.7850425839e-02,6.3999962807e-01,1.4000000000e+01
4288,6.7925430834e-02,6.4999961853e-01,9.0000000000e+00
4289,6.7850425839e-02,6.5999960899e-01,1.2000000000e+01
4290,6.7850425839e-02,6.4999955893e-01,1.7000000000e+01
4291,6.7850425839e-02,6.4999961853e-01,1.3000000000e+01
4292,6.7825429142e-02,6.4999955893e-01,1.2000000000e+01
4293,6.7850425839e-02,6.3999956846e-01,1.6000000000e+01
4294,6.8000435829e-02,6.0999959707e-01,5.0000000000e+00
4295,6.7975431681e-02,6.0999959707e-01,1.8000000000e+01
4296,6.8000428379e-02,5.9999960661e-01,9.0000000000e+00
4297,6.8000428379e-02,5.9999960661e-01,1.1000000000e+01
4298,6.7925438285e-02,5.9999960661e-01,1.0000000000e+01
4299,6.7950427532e-02,6.0999959707e-01,1.3000000000e+01
4300,6.7800432444e-02,6.4999961853e-01,5.0000000000e+00
4301,6.7750431597e-02,6.3999956846e-01,1.0000000000e+01
4302,6.7775435746e-02,6.2999963760e-01,1.2000000000e+01
4303,6.7700430751e-02,6.4999955893e-01,8.0000000000e+00
4304,6.7800424993e-02,6.2999957800e-01,8.0000000000e+00
4305,6.7750431597e-02,6.3999956846e-01,1.2000000000e+01
4306,6.7775428295e-02,6.3999956846e-01,1.1000000000e+01
4307,6.7825429142e-02,6.1999958754e-01,9.0000000000e+00
4308,6.7825429142e-02,5.9999960661e-01,9.0000000000e+00
4309,6.7875429988e-02,5.9999960661e-01,9.0000000000e+00
4310,6.7900426686e-02,5.9499961138e-01,7.0000000000e+00
4311,6.7900434136e-02,6.0499960184e-01,6.0000000000e+00
4312,6.7925430834e-02,6.0499960184e-01,1.0000000000e+01
4313,6.7950434983e-02,6.2499958277e-01,1.2000000000e+01
4314,6.8025439978e-02,6.3499957323e-01,8.0000000000e+00
4315,6.8075433373e-02,6.2499958277e-01,9.0000000000e+00
4316,6.8125434220e-02,6.3499957323e-01,1.0000000000e+01
4317,6.8050436676e-02,6.4499956369e-01,9.0000000000e+00
4318,6.8000435829e-02,6.5499955416e-01,1.1000000000e+01
4319,6.8000435829e-02,6.3499957323e-01,2.0000000000e+00
4320,6.7850433290e-02,6.1499959230e-01,1.2000000000e+01
4321,6.7800432444e-02,6.0499960184e-01,1.6000000000e+01
4322,6.7750431597e-02,6.2999957800e-01,8.0000000000e+00
4323,6.7800432444e-02,6.3999956846e-01,9.0000000000e+00
4324,6.7825429142e-02,6.1999958754e-01,9.0000000000e+00
4325,6.7825429142e-02,6.0999959707e-01,7.0000000000e+00
4326,6.7800432444e-02,6.2999957800e-01,8.0000000000e+00
4327,6.7825429142e-02,6.3999956846e-01,9.0000000000e+00
4328,6.7875429988e-02,6.2999957800e-01,5.0000000000e+00
4329,6.7975431681e-02,6.0999959707e-01,1.7000000000e+01
4330,6.8000428379e-02,6.0499960184e-01,1.2000000000e+01
4331,6.8025432527e-02,5.8499962091e-01,1.6000000000e+01
4332,6.8000428379e-02,5.8499962091e-01,9.0000000000e+00
4333,6.8000435829e-02,5.9499961138e-01,1.4000000000e+01
4334,6.8000435829e-02,5.9499961138e-01,1.1000000000e+01
4335,6.8025439978e-02,5.8499962091e-01,1.2000000000e+01
4336,6.8000428379e-02,5.9499961138e-01,1.1000000000e+01
4337,6.7950427532e-02,6.1499959230e-01,9.0000000000e+00
4338,6.8025432527e-02,6.5499955416e-01,8.0000000000e+00
4339,6.8000435829e-02,6.6499960423e-01,1.0000000000e+01
4340,6.8000435829e-02,6.9499957561e-01,1.0000000000e+01
4341,6.8025432527e-02,6.4499956369e-01,1.3000000000e+01
4342,6.8000428379e-02,6.5499955416e-01,8.0000000000e+00
4343,6.8000435829e-02,6.5499955416e-01,8.0000000000e+00
4344,6.8025432527e-02,6.5499955416e-01,7.0000000000e+00
4345,6.7975431681e-02,6.3499957323e-01,7.0000000000e+00
4346,6.7975431681e-02,6.1499959230e-01,6.0000000000e+00
4347,6.8025432527e-02,6.0999959707e-01,1.1000000000e+01
4348,6.8050429225e-02,5.8999961615e-01,1.0000000000e+01
4349,6.8000435829e-02,6.0999959707e-01,1.3000000000e+01
4350,6.7950427532e-02,6.0999959707e-01,1.3000000000e+01
4351,6.7950434983e-02,6.0999959707e-01,4.0000000000e+00
4352,6.8025432527e-02,6.0499960184e-01,7.0000000000e+00
4353,6.8000435829e-02,5.7999962568e-01,9.0000000000e+00
4354,6.7975431681e-02,5.8999961615e-01,1.4000000000e+01
4355,6.8025439978e-02,5.9999960661e-01,9.0000000000e+00
4356,6.8050429225e-02,6.1999958754e-01,1.1000000000e+01
4357,6.8050429225e-02,6.1499959230e-01,1.0000000000e+01
4358,6.8050436676e-02,6.1499959230e-01,9.0000000000e+00
4359,6.8025432527e-02,6.1499959230e-01,1.1000000000e+01
4360,6.7975431681e-02,6.1499965191e-01,2.0000000000e+01
4361,6.7975431681e-02,5.8499962091e-01,1.2000000000e+01
4362,6.8000435829e-02,5.8499962091e-01,8.0000000000e+00
4363,6.7975439131e-02,5.8999961615e-01,1.2000000000e+01
4364,6.8050436676e-02,6.0999959707e-01,1.0000000000e+01
4365,6.7975431681e-02,6.2499964237e-01,1.3000000000e+01
4366,6.8025432527e-02,6.0999965668e-01,1.5000000000e+01
4367,6.7975431681e-02,6.1999964714e-01,1.2000000000e+01
4368,6.8100430071e-02,6.1999970675e-01,1.2000000000e+01
4369,6.8125434220e-02,5.9999966621e-01,1.2000000000e+01
4370,6.8150430918e-02,5.9999966621e-01,1.2000000000e+01
4371,6.8125434220e-02,5.9999972582e-01,2.0000000000e+01
4372,6.8050436676e-02,6.0999971628e-01,9.0000000000e+00
4373,6.8025432527e-02,5.8999967575e-01,1.1000000000e+01
4374,6.8025432527e-02,5.7999968529e-01,9.0000000000e+00
4375,6.8050429225e-02,5.7999968529e-01,1.3000000000e+01
4376,6.8025432527e-02,5.7999968529e-01,1.2000000000e+01
4377,6.8025432527e-02,5.8499968052e-01,9.0000000000e+00
4378,6.7975431681e-02,5.6499969959e-01,8.0000000000e+00
4379,6.8000428379e-02,5.6499969959e-01,1.0000000000e+01
4380,6.8025432527e-02,5.8999973536e-01,1.2000000000e+01
4381,6.8050429225e-02,5.8999973536e-01,1.7000000000e+01
4382,6.8150423467e-02,5.6999975443e-01,8.0000000000e+00
4383,6.8175427616e-02,5.9999978542e-01,8.0000000000e+00
4384,6.8175427616e-02,5.6999975443e-01,1.0000000000e+01
4385,6.8225428462e-02,5.6999981403e-01,1.0000000000e+01
4386,6.8150423467e-02,5.7999980450e-01,1.1000000000e+01
4387,6.8100422621e-02,5.6999975443e-01,1.3000000000e+01
4388,6.8125426769e-02,5.6499975920e-01,8.0000000000e+00
4389,6.8075425923e-02,5.6499975920e-01,6.0000000000e+00
4390,6.8025425076e-02,5.7499974966e-01,1.1000000000e+01
4391,6.8025425076e-02,5.8499979973e-01,1.5000000000e+01
4392,6.8025425076e-02,6.0499978065e-01,5.0000000000e+00
4393,6.8050421774e-02,6.0499978065e-01,1.0000000000e+01
4394,6.8000428379e-02,5.9999978542e-01,1.7000000000e+01
4395,6.8000420928e-02,6.0499978065e-01,1.0000000000e+01
4396,6.7875422537e-02,5.9499979019e-01,6.0000000000e+00
4397,6.7900419235e-02,5.9499979019e-01,1.1000000000e+01
4398,6.7900419235e-02,5.9499979019e-01,9.0000000000e+00
4399,6.7950420082e-02,5.9999978542e-01,1.5000000000e+01
4400,6.7950420082e-02,5.8999979496e-01,1.1000000000e+01
4401,6.8025425076e-02,5.7999980450e-01,1.1000000000e+01
4402,6.8025417626e-02,5.7999980450e-01,1.2000000000e+01
4403,6.8025425076e-02,5.7999980450e-01,1.5000000000e+01
4404,6.8050421774e-02,5.7999980450e-01,1.4000000000e+01
4405,6.8025417626e-02,5.6999981403e-01,8.0000000000e+00
4406,6.7975424230e-02,5.7999980450e-01,7.0000000000e+00
4407,6.8000420928e-02,5.8999979496e-01,8.0000000000e+00
4408,6.8050421774e-02,5.8999979496e-01,8.0000000000e+00
4409,6.8100415170e-02,5.9499979019e-01,1.3000000000e+01
4410,6.8050414324e-02,6.1499977112e-01,9.0000000000e+00
4411,6.8075418472e-02,6.1499977112e-01,1.1000000000e+01
4412,6.8050414324e-02,6.1499977112e-01,1.7000000000e+01
4413,6.8050414324e-02,5.7999980450e-01,1.7000000000e+01
4414,6.8050421774e-02,5.6999981403e-01,1.0000000000e+01
4415,6.8100415170e-02,5.7999980450e-01,1.0000000000e+01
4416,6.8125419319e-02,5.7999980450e-01,1.8000000000e+01
4417,6.8075418472e-02,5.9999978542e-01,1.3000000000e+01
4418,6.8100415170e-02,6.0999977589e-01,1.5000000000e+01
4419,6.8075418472e-02,6.0999977589e-01,1.2000000000e+01
4420,6.8100407720e-02,6.0999977589e-01,9.0000000000e+00
4421,6.8125411868e-02,5.9499979019e-01,1.1000000000e+01
4422,6.8150416017e-02,6.1499977112e-01,1.5000000000e+01
4423,6.8125411868e-02,6.3499981165e-01,2.0000000000e+01
4424,6.8100407720e-02,6.3499975204e-01,1.5000000000e+01
4425,6.8075411022e-02,6.1999976635e-01,9.0000000000e+00
4426,6.8075411022e-02,6.4999973774e-01,1.5000000000e+01
4427,6.8125404418e-02,6.3999974728e-01,7.0000000000e+00
4428,6.8125411868e-02,6.3999974728e-01,8.0000000000e+00
4429,6.8075411022e-02,6.2999975681e-01,9.0000000000e+00
4430,6.8000406027e-02,6.0999977589e-01,1.1000000000e+01
4431,6.8000413477e-02,6.2499976158e-01,1.1000000000e+01
4432,6.7925408483e-02,6.1499977112e-01,1.1000000000e+01
4433,6.7950405180e-02,6.2499976158e-01,1.0000000000e+01
4434,6.7925408483e-02,6.2499976158e-01,1.0000000000e+01
4435,6.7975409329e-02,6.2499976158e-01,9.0000000000e+00
4436,6.8000406027e-02,6.2499976158e-01,1.3000000000e+01
4437,6.8000406027e-02,6.2499976158e-01,1.0000000000e+01
4438,6.8000406027e-02,6.2499976158e-01,8.0000000000e+00
4439,6.8025410175e-02,6.0499978065e-01,9.0000000000e+00
4440,6.8025402725e-02,5.9999978542e-01,1.0000000000e+01
4441,6.8000406027e-02,6.0999977589e-01,1.1000000000e+01
4442,6.7975401878e-02,6.0999977589e-01,8.0000000000e+00
4443,6.8025402725e-02,6.2499976158e-01,3.0000000000e+00
4444,6.8050406873e-02,6.1499977112e-01,8.0000000000e+00
4445,6.8000406027e-02,6.1499977112e-01,7.0000000000e+00
4446,6.8025410175e-02,6.1499977112e-01,1.0000000000e+01
4447,6.8000406027e-02,6.2499976158e-01,1.0000000000e+01
4448,6.7925408483e-02,6.2499976158e-01,5.0000000000e+00
4449,6.7925408483e-02,6.2499976158e-01,1.0000000000e+01
4450,6.7925408483e-02,6.2999975681e-01,1.1000000000e+01
4451,6.7875407636e-02,6.1999976635e-01,1.2000000000e+01
4452,6.7875407636e-02,6.0999977589e-01,6.0000000000e+00
4453,6.7900411785e-02,6.0999977589e-01,9.0000000000e+00
4454,6.7925408483e-02,5.9999978542e-01,7.0000000000e+00
4455,6.7950412631e-02,5.9999978542e-01,1.1000000000e+01
4456,6.7925408483e-02,5.8999979496e-01,1.2000000000e+01
4457,6.7975401878e-02,5.9999984503e-01,1.1000000000e+01
4458,6.7950412631e-02,5.9999984503e-01,5.0000000000e+00
4459,6.8000406027e-02,5.9499984980e-01,8.0000000000e+00
4460,6.7975409329e-02,6.0499984026e-01,1.1000000000e+01
4461,6.7900404334e-02,5.9999984503e-01,1.0000000000e+01
4462,6.7950405180e-02,5.9999984503e-01,1.2000000000e+01
4463,6.7950412631e-02,5.9999984503e-01,1.4000000000e+01
4464,6.7925408483e-02,5.9999984503e-01,8.0000000000e+00
4465,6.7950412631e-02,5.9999984503e-01,1.5000000000e+01
4466,6.7950412631e-02,6.1999988556e-01,1.1000000000e+01
4467,6.7900404334e-02,6.1999988556e-01,1.2000000000e+01
4468,6.7875407636e-02,6.1999982595e-01,1.0000000000e+01
4469,6.7925408483e-02,6.1999988556e-01,1.2000000000e+01
4470,6.7975409329e-02,5.9499984980e-01,1.4000000000e+01
4471,6.7975409329e-02,5.9499984980e-01,8.0000000000e+00
4472,6.7975409329e-02,5.9499984980e-01,9.0000000000e+00
4473,6.7925408483e-02,5.9499984980e-01,1.2000000000e+01
4474,6.7925408483e-02,5.9499984980e-01,1.9000000000e+01
4475,6.7950405180e-02,5.9499984980e-01,1.3000000000e+01
4476,6.8000406027e-02,5.9499984980e-01,1.2000000000e+01
4477,6.8075411022e-02,6.0499989986e-01,1.0000000000e+01
4478,6.8100407720e-02,6.1499989033e-01,8.0000000000e+00
4479,6.8100407720e-02,6.1499989033e-01,1.4000000000e+01
4480,6.8150408566e-02,6.1499989033e-01,1.3000000000e+01
4481,6.8050406873e-02,6.1499989033e-01,1.7000000000e+01
4482,6.8050406873e-02,6.1499989033e-01,1.1000000000e+01
4483,6.8050399423e-02,6.1499989033e-01,1.1000000000e+01
4484,6.8075411022e-02,6.2499988079e-01,1.0000000000e+01
4485,6.7975409329e-02,6.3999986649e-01,1.1000000000e+01
4486,6.7975409329e-02,6.2499988079e-01,8.0000000000e+00
4487,6.8000406027e-02,6.2499988079e-01,1.1000000000e+01
4488,6.7925401032e-02,6.1499989033e-01,9.0000000000e+00
4489,6.7950405180e-02,6.1499989033e-01,1.3000000000e+01
4490,6.7975401878e-02,6.1499989033e-01,8.0000000000e+00
4491,6.8000406027e-02,6.1499989033e-01,1.2000000000e+01
4492,6.8025402725e-02,6.0999989510e-01,1.2000000000e+01
4493,6.7950405180e-02,6.0999989510e-01,1.5000000000e+01
4494,6.7950405180e-02,6.2999987602e-01,8.0000000000e+00
4495,6.7925401032e-02,6.0999989510e-01,9.0000000000e+00
4496,6.7900404334e-02,6.0999989510e-01,1.1000000000e+01
4497,6.7925408483e-02,6.0999989510e-01,9.0000000000e+00
4498,6.8000406027e-02,6.1999988556e-01,6.0000000000e+00
4499,6.8000406027e-02,6.1999988556e-01,9.0000000000e+00
4500,6.8050406873e-02,6.1999988556e-01,1.0000000000e+01
4501,6.7975409329e-02,6.2999987602e-01,1.2000000000e+01
4502,6.8050406873e-02,6.1999988556e-01,1.4000000000e+01
4503,6.8075403571e-02,6.1999988556e-01,1.1000000000e+01
4504,6.8025402725e-02,6.2999987602e-01,9.0000000000e+00
4505,6.7925401032e-02,6.4499986172e-01,1.1000000000e+01
4506,6.7950405180e-02,6.3499987125e-01,7.0000000000e+00
4507,6.7975401878e-02,6.4499986172e-01,1.4000000000e+01
4508,6.8050406873e-02,6.4499986172e-01,1.1000000000e+01
4509,6.8025402725e-02,6.4499986172e-01,1.2000000000e+01
4510,6.8075411022e-02,6.4499986172e-01,1.1000000000e+01
4511,6.8100400269e-02,6.3499987125e-01,1.7000000000e+01
4512,6.8125404418e-02,6.2499988079e-01,1.1000000000e+01
4513,6.8125411868e-02,6.0999989510e-01,9.0000000000e+00
4514,6.8075403571e-02,6.1999988556e-01,1.1000000000e+01
4515,6.8050399423e-02,6.0999989510e-01,8.0000000000e+00
4516,6.8025402725e-02,6.0999989510e-01,1.1000000000e+01
4517,6.8050406873e-02,6.1999988556e-01,1.1000000000e+01
4518,6.8025402725e-02,6.2999987602e-01,1.7000000000e+01
4519,6.8075403571e-02,6.1999988556e-01,9.0000000000e+00
4520,6.8075396121e-02,6.1999988556e-01,8.0000000000e+00
4521,6.8000406027e-02,6.1999988556e-01,7.0000000000e+00
4522,6.8050406873e-02,6.1999988556e-01,1.3000000000e+01
4523,6.8075396121e-02,6.1999988556e-01,9.0000000000e+00
4524,6.8050399423e-02,6.0999989510e-01,9.0000000000e+00
4525,6.8000398576e-02,5.9999990463e-01,9.0000000000e+00
4526,6.8025395274e-02,5.9999990463e-01,9.0000000000e+00
4527,6.7950397730e-02,5.9999990463e-01,1.1000000000e+01
4528,6.7950405180e-02,5.9999990463e-01,1.0000000000e+01
4529,6.8075403571e-02,6.1999988556e-01,1.0000000000e+01
4530,6.8075403571e-02,6.2999987602e-01,1.2000000000e+01
4531,6.8075403571e-02,6.2999987602e-01,1.1000000000e+01
4532,6.8100400269e-02,6.1999988556e-01,1.5000000000e+01
4533,6.8075403571e-02,6.0999989510e-01,1.2000000000e+01
4534,6.8150401115e-02,6.0999989510e-01,7.0000000000e+00
4535,6.8150401115e-02,6.0999989510e-01,1.3000000000e+01
4536,6.8125396967e-02,6.0999989510e-01,7.0000000000e+00
4537,6.8150401115e-02,6.0999989510e-01,8.0000000000e+00
4538,6.8175405264e-02,6.0999989510e-01,3.0000000000e+00
4539,6.8175405264e-02,6.3999986649e-01,1.1000000000e+01
4540,6.8125396967e-02,6.5499985218e-01,1.3000000000e+01
4541,6.8075396121e-02,6.4499986172e-01,1.0000000000e+01
4542,6.8000398576e-02,6.7499983311e-01,7.0000000000e+00
4543,6.8075396121e-02,6.4499986172e-01,4.0000000000e+00
4544,6.8050399423e-02,6.5499985218e-01,1.4000000000e+01
4545,6.8050399423e-02,6.5499985218e-01,5.0000000000e+00
4546,6.8050399423e-02,6.3499987125e-01,7.0000000000e+00
4547,6.8050399423e-02,6.2499988079e-01,8.0000000000e+00
4548,6.8050399423e-02,6.2499988079e-01,1.1000000000e+01
4549,6.8025395274e-02,6.2499988079e-01,9.0000000000e+00
4550,6.8025395274e-02,6.2499988079e-01,1.3000000000e+01
4551,6.8050391972e-02,6.2499988079e-01,1.4000000000e+01
4552,6.8075396121e-02,6.2499988079e-01,1.1000000000e+01
4553,6.8100392818e-02,6.2499988079e-01,1.3000000000e+01
4554,6.8075396121e-02,6.2499988079e-01,1.3000000000e+01
4555,6.8100392818e-02,6.2499988079e-01,1.3000000000e+01
4556,6.8075396121e-02,6.3499987125e-01,1.2000000000e+01
4557,6.8025395274e-02,6.4499986172e-01,1.7000000000e+01
4558,6.8000391126e-02,6.3499987125e-01,1.1000000000e+01
4559,6.8025402725e-02,6.3499987125e-01,9.0000000000e+00
4560,6.8075396121e-02,6.3499987125e-01,1.0000000000e+01
4561,6.8075396121e-02,6.3499987125e-01,8.0000000000e+00
4562,6.8100392818e-02,6.3499987125e-01,1.1000000000e+01
4563,6.8050391972e-02,6.5499985218e-01,1.1000000000e+01
4564,6.8050399423e-02,6.5499985218e-01,7.0000000000e+00
4565,6.8025395274e-02,6.5499985218e-01,1.3000000000e+01
4566,6.8050399423e-02,6.5499985218e-01,5.0000000000e+00
4567,6.8000391126e-02,6.4499986172e-01,1.1000000000e+01
4568,6.8025395274e-02,6.2499988079e-01,1.2000000000e+01
4569,6.8025387824e-02,6.1499989033e-01,1.4000000000e+01
4570,6.8025395274e-02,6.2499988079e-01,1.3000000000e+01
4571,6.8050391972e-02,6.2499988079e-01,1.2000000000e+01
4572,6.8025395274e-02,6.1499989033e-01,1.1000000000e+01
4573,6.8075396121e-02,6.0499989986e-01,1.0000000000e+01
4574,6.8150393665e-02,6.0499989986e-01,1.0000000000e+01
4575,6.8125389516e-02,6.0499989986e-01,1.3000000000e+01
4576,6.8100392818e-02,6.0499989986e-01,3.0000000000e+00
4577,6.8125389516e-02,6.1499989033e-01,9.0000000000e+00
4578,6.8100400269e-02,6.0999989510e-01,9.0000000000e+00
4579,6.8100392818e-02,6.0999989510e-01,6.0000000000e+00
4580,6.8125396967e-02,6.0999989510e-01,1.0000000000e+01
4581,6.8100392818e-02,6.1999988556e-01,1.4000000000e+01
4582,6.8075396121e-02,6.1999988556e-01,1.4000000000e+01
4583,6.8100392818e-02,6.1999988556e-01,1.6000000000e+01
4584,6.8125389516e-02,6.0999989510e-01,9.0000000000e+00
4585,6.8100392818e-02,5.9999990463e-01,9.0000000000e+00
4586,6.8100392818e-02,5.9999990463e-01,6.0000000000e+00
4587,6.8125396967e-02,5.9999990463e-01,1.4000000000e+01
4588,6.8150393665e-02,5.9999990463e-01,1.7000000000e+01
4589,6.8150393665e-02,5.9999990463e-01,1.2000000000e+01
4590,6.8225391209e-02,5.9999990463e-01,9.0000000000e+00
4591,6.8200387061e-02,6.0999983549e-01,1.2000000000e+01
4592,6.8175397813e-02,6.3999986649e-01,1.2000000000e+01
4593,6.8175390363e-02,6.3999986649e-01,1.2000000000e+01
4594,6.8150393665e-02,6.2999981642e-01,6.0000000000e+00
4595,6.8150386214e-02,6.1999982595e-01,1.6000000000e+01
4596,6.8175397813e-02,6.1999982595e-01,6.0000000000e+00
4597,6.8225391209e-02,6.0999983549e-01,7.0000000000e+00
4598,6.8225398660e-02,6.0999989510e-01,1.3000000000e+01
4599,6.8225391209e-02,6.1499983072e-01,1.1000000000e+01
4600,6.8225391209e-02,6.1499983072e-01,6.0000000000e+00
4601,6.8175390363e-02,6.1499983072e-01,1.0000000000e+01
4602,6.8150393665e-02,6.2499982119e-01,9.0000000000e+00
4603,6.8175390363e-02,6.3499981165e-01,1.2000000000e+01
4604,6.8250395358e-02,6.2499982119e-01,1.6000000000e+01
4605,6.8250395358e-02,6.2499982119e-01,1.7000000000e+01
4606,6.8250387907e-02,6.2499982119e-01,1.0000000000e+01
4607,6.8300388753e-02,6.2499982119e-01,8.0000000000e+00
4608,6.8275392056e-02,6.2499982119e-01,1.0000000000e+01
4609,6.8250387907e-02,6.2499982119e-01,1.0000000000e+01
4610,6.8250395358e-02,6.2499982119e-01,9.0000000000e+00
4611,6.8150386214e-02,6.2499988079e-01,1.3000000000e+01
4612,6.8150393665e-02,6.2499982119e-01,1.0000000000e+01
4613,6.8150393665e-02,6.2499982119e-01,8.0000000000e+00
4614,6.8125396967e-02,6.3499981165e-01,8.0000000000e+00
4615,6.8175390363e-02,6.3499981165e-01,1.6000000000e+01
4616,6.8225391209e-02,6.0999983549e-01,1.0000000000e+01
4617,6.8250395358e-02,5.9999984503e-01,1.3000000000e+01
4618,6.8250395358e-02,5.9999984503e-01,1.4000000000e+01
4619,6.8275392056e-02,5.9999990463e-01,1.1000000000e+01
4620,6.8325392902e-02,6.0999983549e-01,9.0000000000e+00
4621,6.8350397050e-02,6.0999983549e-01,4.0000000000e+00
4622,6.8425394595e-02,5.9999984503e-01,7.0000000000e+00
4623,6.8475402892e-02,5.9499984980e-01,1.5000000000e+01
4624,6.8475402892e-02,5.9499984980e-01,6.0000000000e+00
4625,6.8500399590e-02,5.8499985933e-01,1.3000000000e+01
4626,6.8475395441e-02,5.9499984980e-01,8.0000000000e+00
4627,6.8450398743e-02,5.9499990940e-01,1.0000000000e+01
4628,6.8450398743e-02,5.9499990940e-01,6.0000000000e+00
4629,6.8425394595e-02,6.0499989986e-01,1.0000000000e+01
4630,6.8300396204e-02,6.0999983549e-01,8.0000000000e+00
4631,6.8225391209e-02,6.1999982595e-01,8.0000000000e+00
4632,6.8200394511e-02,6.1999982595e-01,1.3000000000e+01
4633,6.8175397813e-02,5.9999984503e-01,1.6000000000e+01
4634,6.8175397813e-02,5.8999985456e-01,9.0000000000e+00
4635,6.8150401115e-02,6.0999983549e-01,7.0000000000e+00
4636,6.8150401115e-02,5.9999984503e-01,1.0000000000e+01
4637,6.8200401962e-02,5.9999984503e-01,8.0000000000e+00
4638,6.8250402808e-02,5.9999984503e-01,1.3000000000e+01
4639,6.8250402808e-02,6.0999983549e-01,6.0000000000e+00
4640,6.8225398660e-02,5.8999985456e-01,9.0000000000e+00
4641,6.8200401962e-02,5.8999985456e-01,9.0000000000e+00
4642,6.8225398660e-02,6.0499984026e-01,1.1000000000e+01
